GENDER,RACE,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,PAST_ACCIDENTS_occurred,PAST_ACCIDENTS_log_magnitude,SPEEDING_VIOLATIONS_occurred,SPEEDING_VIOLATIONS_log_magnitude,DUIS_occurred,DUIS_log_magnitude,AGE_26-39,AGE_40-64,AGE_65+,DRIVING_EXPERIENCE_10-19y,DRIVING_EXPERIENCE_20-29y,DRIVING_EXPERIENCE_30y+,EDUCATION_none,EDUCATION_university,INCOME_poverty,INCOME_upper class,INCOME_working class,POSTAL_CODE_21217,POSTAL_CODE_32765,POSTAL_CODE_92101
1,0,1.6254718850148693,1.0,1,1.0,1.0,-0.2460028160287959,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,-1.0989750469744197,1.0,1,0.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0.7421413623877355,0.0,1,1.0,1.0,-0.6048491151255841,0,1,1.4279541154009234,1,1.366036117475827,1,3.844223431215629,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,0,-0.08476434026087512,0.0,0,0.0,1.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,-0.6885143285647042,1.0,0,1.0,1.0,0.11284348306799238,0,1,0.9686971119143556,1,0.09202178786605632,1,1.6903023895824918,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0.579543830305494,1.0,1,1.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0.6498285929368516,1.0,0,1.0,1.0,-1.681388012415949,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,-1.04283871509404,0.0,0,0.0,1.0,0.4716897821647807,0,1,1.4279541154009234,1,0.6557821096909887,1,1.6903023895824918,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1,0,0.24196753559484577,1.0,1,1.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,1,-0.7560850890628875,0.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,-1.2927413510276458,0.0,0,0.0,0.0,0.11284348306799238,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.29411397846558796,1.0,1,0.0,0.0,2.6247675767455103,0,1,0.32141072044370017,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1.0311030679106674,1.0,1,1.0,1.0,-0.2460028160287959,0,1,0.9686971119143556,0,-0.8717328479095953,0,-0.4636186520506451,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,1,-1.769179990490408,0.0,0,0.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.7628052350435522,0.0,1,0.0,0.0,1.9070749785519339,0,1,0.32141072044370017,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,0,-1.1446142583806782,0.0,0,0.0,1.0,0.4716897821647807,0,1,0.9686971119143556,1,1.6195367454666403,1,1.6903023895824918,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,1,0.8411550620946696,1.0,1,1.0,1.0,-0.6048491151255841,0,1,0.9686971119143556,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1.309343984047178,1.0,0,0.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1.2556462914454145,1.0,0,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0,-0.7223225970657845,1.0,0,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.4527082847885186,0.0,0,1.0,1.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,1,1.6903023895824918,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,-0.022728001323041164,1.0,0,0.0,0.0,0.4716897821647807,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,-0.05858704593576891,1.0,1,1.0,1.0,-0.9636954142223725,0,1,0.9686971119143556,1,2.183297067291573,1,3.844223431215629,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,-1.211083045558167,1.0,0,0.0,0.0,1.1893823803583572,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,-1.2232035774879217,0.0,0,0.0,0.0,2.2659212776487223,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,-1.0222322750044621,0.0,0,0.0,0.0,0.4716897821647807,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0.26845331797682787,1.0,1,1.0,1.0,-1.3225417133191608,0,1,1.7841815224496964,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,-1.8750022488313902,1.0,0,0.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0.1284233853371145,1.0,1,1.0,1.0,0.11284348306799238,0,1,1.4279541154009234,1,1.055776423641708,0,-0.4636186520506451,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,-0.8518836519319507,1.0,1,0.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.9028950896653575,1.0,1,0.0,1.0,-0.6048491151255841,0,1,0.32141072044370017,1,1.8338684724910137,1,1.6903023895824918,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,0,-2.096305555504116,1.0,0,1.0,1.0,-1.3225417133191608,0,1,0.9686971119143556,1,1.055776423641708,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,-1.2890794188344363,1.0,0,1.0,1.0,-1.681388012415949,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,-1.0849057735600809,0.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,-0.7677284439724134,1.0,1,1.0,1.0,-0.6048491151255841,0,1,1.4279541154009234,1,1.366036117475827,0,-0.4636186520506451,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,1.0606520207894798,0.0,0,1.0,1.0,-0.9636954142223725,0,1,1.4279541154009234,0,-0.8717328479095953,0,-0.4636186520506451,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,-0.30018259061215374,1.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.7775728132624057,1.0,0,1.0,1.0,0.11284348306799238,0,1,0.9686971119143556,1,1.055776423641708,0,-0.4636186520506451,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,-1.1207766034334052,0.0,0,0.0,0.0,0.11284348306799238,0,1,0.32141072044370017,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.7609695561417924,1.0,0,0.0,0.0,1.9070749785519339,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1,0,0.9582653193687233,1.0,0,0.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,0,1,0,1,0,0,0,1,0,1,0,0,1,0
0,0,-0.8059069768485102,1.0,0,0.0,0.0,2.2659212776487223,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,-0.537255668310284,1.0,1,0.0,1.0,1.9070749785519339,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1.3044440193668232,1.0,1,0.0,1.0,0.11284348306799238,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,-0.7115143446980156,1.0,0,0.0,1.0,0.11284348306799238,0,0,-0.7851326745135231,1,1.366036117475827,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1.5424390802208208,1.0,0,0.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0.517796850295175,1.0,0,0.0,0.0,0.830536081261569,0,1,1.4279541154009234,1,0.6557821096909887,0,-0.4636186520506451,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-2.3673214495014134,0.0,0,0.0,1.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.5003104767003899,1.0,1,0.0,0.0,0.11284348306799238,0,1,0.32141072044370017,1,2.0195310594173597,1,2.9502654284521292,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,0,-1.1383099630701432,0.0,0,0.0,0.0,2.2659212776487223,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,-0.6313243493939052,1.0,0,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,-0.054775001589083175,1.0,0,0.0,1.0,1.5482286794551456,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.5879621068432855,0.0,0,0.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,-1.5797544773870047,0.0,0,0.0,1.0,-1.681388012415949,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,-1.0797611685456523,1.0,0,0.0,1.0,1.1893823803583572,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1.266065378581989,1.0,1,1.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,1.5069515525293269,0.0,1,1.0,0.0,-0.6048491151255841,0,1,0.9686971119143556,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,-1.4091481429962829,0.0,0,0.0,0.0,1.5482286794551456,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,-2.675591896480697,1.0,0,0.0,0.0,1.5482286794551456,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1.2510389287866506,0.0,1,1.0,1.0,0.11284348306799238,0,1,0.9686971119143556,1,2.0195310594173597,0,-0.4636186520506451,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,-1.1560671926210737,1.0,1,0.0,1.0,1.1893823803583572,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1.3860322432897967,1.0,1,0.0,0.0,1.1893823803583572,0,1,0.32141072044370017,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,-0.04550139961846138,0.0,1,0.0,1.0,-0.6048491151255841,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0.3903629388211818,1.0,1,1.0,1.0,-2.757926909706314,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.0638769477218861,1.0,0,1.0,1.0,-0.6048491151255841,0,0,-0.7851326745135231,1,1.055776423641708,0,-0.4636186520506451,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,-0.5469000744979479,1.0,0,1.0,1.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.9814401872261135,0.0,0,0.0,0.0,0.4716897821647807,0,1,0.9686971119143556,0,-0.8717328479095953,1,1.6903023895824918,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,1,-2.05572278323864,1.0,0,1.0,0.0,0.4716897821647807,0,1,0.9686971119143556,0,-0.8717328479095953,1,1.6903023895824918,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1,0,-1.1341792022590587,0.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,-1.1760655906517419,1.0,0,1.0,1.0,-0.6048491151255841,0,1,0.32141072044370017,1,0.6557821096909887,0,-0.4636186520506451,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,-0.5161899287658146,1.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.9602648504539051,1.0,1,0.0,1.0,-1.3225417133191608,0,1,0.32141072044370017,0,-0.8717328479095953,1,1.6903023895824918,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,-1.1350804483887482,1.0,0,1.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,-0.1704826815984955,0.0,1,1.0,1.0,-2.757926909706314,0,1,0.9686971119143556,1,1.366036117475827,1,1.6903023895824918,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,0,-0.10918202774322262,0.0,0,1.0,1.0,0.11284348306799238,0,1,0.32141072044370017,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,-1.1253661951874228,1.0,0,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.9290292837620162,1.0,1,0.0,0.0,0.4716897821647807,0,0,-0.7851326745135231,1,0.6557821096909887,1,1.6903023895824918,1,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0.23677609670656558,1.0,1,1.0,1.0,-0.9636954142223725,0,1,0.32141072044370017,1,2.583291381242292,1,2.9502654284521292,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1,0,-0.6826854812068689,1.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,-0.3313412755310538,1.0,0,0.0,1.0,-0.9636954142223725,0,1,1.4279541154009234,1,1.366036117475827,1,1.6903023895824918,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,-0.29489988161137815,1.0,1,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0,-0.09403537773466704,0.0,0,1.0,0.0,1.1893823803583572,0,1,0.9686971119143556,1,0.09202178786605632,0,-0.4636186520506451,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,0,-0.27271356266388286,0.0,0,0.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0.20337212119703085,1.0,0,0.0,0.0,1.5482286794551456,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.17577992230022785,0.0,0,0.0,1.0,0.830536081261569,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,-0.21107847931699095,1.0,0,1.0,1.0,0.11284348306799238,0,1,1.7841815224496964,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.5140474642673859,1.0,0,0.0,0.0,0.830536081261569,0,1,0.32141072044370017,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,0.7515786906079127,1.0,1,1.0,1.0,-0.6048491151255841,1,1,0.9686971119143556,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.5016023387019267,1.0,0,1.0,1.0,0.11284348306799238,0,1,2.075240506871579,1,0.6557821096909887,0,-0.4636186520506451,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,-0.7624305495974166,0.0,0,1.0,1.0,-1.3225417133191608,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.711224942494672,1.0,1,0.0,1.0,0.830536081261569,0,1,0.9686971119143556,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.8428463086213305,0.0,1,0.0,0.0,0.11284348306799238,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.3682373591659235,1.0,1,1.0,1.0,-0.2460028160287959,0,1,0.32141072044370017,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,-2.360730837094111,0.0,0,0.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,-0.14806748789476068,1.0,1,1.0,1.0,0.4716897821647807,0,1,1.4279541154009234,1,1.055776423641708,1,1.6903023895824918,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,-0.7437784656597092,0.0,0,1.0,1.0,-1.681388012415949,0,1,0.32141072044370017,1,1.6195367454666403,1,1.6903023895824918,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,-2.047312551147047,1.0,0,0.0,0.0,2.2659212776487223,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1.634012034296061,0.0,0,1.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,-0.8575108743570776,1.0,0,0.0,1.0,-1.681388012415949,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,-0.6270102622291177,1.0,0,1.0,1.0,-0.6048491151255841,0,1,0.32141072044370017,1,0.09202178786605632,1,2.9502654284521292,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.2442058465021147,1.0,0,1.0,1.0,0.4716897821647807,0,1,1.7841815224496964,1,0.6557821096909887,1,1.6903023895824918,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0,0.7239651569597683,1.0,0,0.0,0.0,0.11284348306799238,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,-1.2671445794979315,1.0,0,0.0,1.0,0.11284348306799238,0,1,0.32141072044370017,1,1.055776423641708,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0,-1.5880934679259473,0.0,0,0.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1.6512607669456965,1.0,0,1.0,1.0,-1.3225417133191608,0,1,0.32141072044370017,1,1.366036117475827,0,-0.4636186520506451,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0,0,-1.6446812090851501,1.0,0,0.0,1.0,-0.6048491151255841,0,1,1.4279541154009234,1,0.6557821096909887,1,1.6903023895824918,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0.08486594688806273,1.0,1,1.0,1.0,0.11284348306799238,0,1,1.7841815224496964,1,0.09202178786605632,0,-0.4636186520506451,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,0,-1.991677504869881,0.0,0,0.0,0.0,1.9070749785519339,1,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,-0.3337109629567095,0.0,1,0.0,1.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.2635370869411997,1.0,0,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,1,1.8338684724910137,1,1.6903023895824918,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0.23100995837535662,0.0,1,0.0,0.0,1.1893823803583572,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0.25124769850098116,1.0,1,1.0,1.0,-1.681388012415949,1,1,0.32141072044370017,1,0.6557821096909887,0,-0.4636186520506451,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,-1.7490545921303222,0.0,1,0.0,0.0,2.2659212776487223,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,-0.2850844587283247,1.0,0,1.0,0.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.41856216880162805,1.0,0,1.0,1.0,0.830536081261569,0,1,0.9686971119143556,1,1.366036117475827,0,-0.4636186520506451,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,1.7782529564575213,1.0,1,0.0,1.0,1.5482286794551456,0,1,0.32141072044370017,1,1.366036117475827,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,0,0.6998857680091589,1.0,0,0.0,1.0,-0.2460028160287959,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0,-0.5234324267712528,0.0,0,0.0,0.0,0.830536081261569,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0.04093010318790792,1.0,1,1.0,1.0,-0.9636954142223725,0,0,-0.7851326745135231,1,0.6557821096909887,1,1.6903023895824918,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0.755750704960991,1.0,1,0.0,1.0,-0.2460028160287959,0,1,0.32141072044370017,1,1.055776423641708,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,0,1.4605046021870662,1.0,0,1.0,1.0,0.4716897821647807,0,1,0.9686971119143556,1,1.366036117475827,0,-0.4636186520506451,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,0,-0.04265715597951223,0.0,0,0.0,0.0,1.9070749785519339,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,-0.6622397017294785,0.0,0,0.0,1.0,0.11284348306799238,1,0,-0.7851326745135231,1,1.366036117475827,1,1.6903023895824918,0,1,0,0,1,0,1,0,1,0,0,0,0,0
0,0,-0.7320568125661423,0.0,0,1.0,1.0,-0.6048491151255841,0,1,0.32141072044370017,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,-0.38052773437758863,1.0,0,0.0,1.0,0.11284348306799238,0,1,0.9686971119143556,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,-1.0123940032640515,1.0,0,0.0,1.0,0.830536081261569,0,0,-0.7851326745135231,1,0.09202178786605632,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,-0.3321476839452273,0.0,0,1.0,1.0,-1.3225417133191608,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,-0.426339734177865,0.0,0,1.0,0.0,0.4716897821647807,0,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0.7866993326170678,1.0,1,0.0,0.0,1.9070749785519339,1,0,-0.7851326745135231,0,-0.8717328479095953,0,-0.4636186520506451,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0,0,-2.5323400505413853,1.0,1,0.0,0.0,-0.2460028160287959,0,1,1.4279541154009234,1,1.055776423641708,0,-0.4636186520506451,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,0,0.6520213714324259,1.0,0,1.0,1.0,-0.9636954142223725,1,1,1.4279541154009234,1,2.4623104117009667,0,-0.4636186520506451,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,-0.25613094478526427,0.0,0,0.0,1.0,-0.2460028160287959,0,1,1.7841815224496964,1,1.055776423641708,1,1.6903023895824918,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.184825397250868,1.0,0,1.0,1.0,-0.9636954142223725,0,1,1.7841815224496964,1,2.583291381242292,1,2.9502654284521292,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1,0,-0.5284239209151865,0.0,0,1.0,0.0,-0.2460028160287959,0,0,-0.7851326745135231,1,0.6557821096909887,0,-0.4636186520506451,1,0,0,1,0,0,0,0,0,0,0,0,0,0
