ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
345209,3,1,1,3,2,4,0.6303391775678869,1.0,1,1.0,1.0,32765,5000.0,0,0,1,1,0.0
766071,2,1,1,2,3,2,0.3452102040241184,1.0,0,0.0,0.0,10238,19000.0,0,0,1,0,0.0
876978,3,1,1,1,2,4,,1.0,0,1.0,1.0,10238,13000.0,0,0,0,0,1.0
303044,1,1,1,1,2,3,0.5559327515948029,1.0,0,1.0,1.0,32765,12000.0,0,0,0,0,1.0
741452,1,1,0,1,2,1,0.4575970504976258,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,0.0
796372,1,0,1,1,3,2,0.6513183939456508,0.0,0,0.0,0.0,10238,13000.0,0,0,0,0,1.0
749220,2,1,1,2,3,4,0.5909761364191773,1.0,1,0.0,0.0,10238,14000.0,0,0,0,0,0.0
386712,2,1,1,2,2,3,0.4342809975252036,1.0,0,1.0,1.0,10238,11000.0,0,1,1,0,0.0
779758,2,1,1,1,2,3,,1.0,0,1.0,1.0,10238,,0,0,0,0,0.0
146361,2,0,1,2,1,1,0.3009812918467103,0.0,0,1.0,1.0,32765,5000.0,0,4,0,3,1.0
411365,2,0,1,2,3,2,0.4474790749771535,0.0,0,1.0,0.0,10238,9000.0,0,2,0,1,0.0
651342,3,0,1,3,2,2,0.51038152684021,1.0,0,0.0,0.0,10238,15000.0,0,2,0,5,0.0
697130,4,0,1,4,2,4,0.3974021678163336,1.0,1,1.0,1.0,10238,11000.0,0,7,0,4,0.0
645370,4,0,1,4,3,4,,1.0,0,1.0,1.0,10238,6000.0,0,6,1,6,0.0
908167,3,0,1,2,3,4,,1.0,0,1.0,1.0,92101,12000.0,0,2,0,0,1.0
424515,4,0,1,4,3,4,0.7810158108961347,1.0,0,1.0,1.0,10238,10000.0,0,2,0,1,0.0
479772,3,0,0,3,2,3,0.3171815759117624,1.0,0,0.0,1.0,10238,15000.0,0,0,0,2,0.0
854273,3,1,1,1,3,4,,1.0,1,1.0,1.0,32765,8000.0,0,0,0,0,0.0
332598,3,0,1,3,1,4,0.5873143657537631,1.0,0,1.0,1.0,10238,13000.0,0,1,0,2,0.0
167119,4,0,1,4,3,4,0.7347563670775583,1.0,0,1.0,1.0,10238,6000.0,0,7,0,9,0.0
819534,4,1,1,3,3,4,0.5083976199576173,1.0,0,1.0,1.0,92101,10000.0,0,2,1,1,0.0
955794,4,0,1,1,2,4,0.5765068305992592,1.0,0,1.0,1.0,10238,14000.0,0,0,0,0,1.0
62038,4,0,1,4,3,4,0.7286601324813126,1.0,1,1.0,1.0,10238,9000.0,0,4,3,4,0.0
469767,1,1,1,1,1,1,0.4712409125588638,1.0,0,0.0,0.0,32765,12000.0,0,0,0,0,1.0
50824,2,0,1,2,1,1,0.3555009229375722,0.0,0,0.0,1.0,32765,12000.0,1,0,1,3,0.0
683927,3,1,1,3,3,3,0.5849341635897704,0.0,0,1.0,1.0,32765,7000.0,0,1,1,0,0.0
180207,4,0,1,4,2,4,0.5118001651135141,1.0,1,1.0,1.0,10238,,0,3,0,6,0.0
664333,2,0,1,2,2,1,0.3955453580326143,1.0,0,0.0,1.0,10238,12000.0,0,3,0,1,0.0
430557,2,1,1,2,3,3,0.5409513034660882,1.0,0,0.0,0.0,10238,18000.0,0,0,0,0,0.0
150339,2,0,1,2,1,2,0.4505246603167246,1.0,0,1.0,1.0,10238,11000.0,1,1,0,1,0.0
778230,4,1,1,4,3,4,0.6275676333855695,1.0,0,1.0,0.0,10238,13000.0,0,3,1,4,0.0
106619,2,1,1,2,2,4,0.8526945253806033,1.0,0,0.0,1.0,10238,13000.0,0,1,0,0,0.0
255504,2,1,1,2,2,2,,0.0,0,1.0,1.0,10238,10000.0,0,1,0,1,1.0
733619,2,0,1,2,3,4,0.5708669818485634,1.0,1,0.0,0.0,10238,14000.0,0,0,1,0,0.0
711203,2,1,1,2,3,3,0.5035263513409084,1.0,0,0.0,1.0,10238,15000.0,0,1,0,0,1.0
979002,3,0,1,2,3,4,,1.0,0,1.0,1.0,32765,7000.0,0,2,0,0,0.0
349753,1,1,1,1,1,1,0.3882392683110089,1.0,0,0.0,1.0,32765,,0,0,0,0,0.0
255616,2,1,1,2,2,3,0.6058083800020564,1.0,0,0.0,1.0,32765,12000.0,0,2,0,0,1.0
854652,2,0,1,2,2,4,0.7139073299346723,1.0,1,1.0,1.0,10238,8000.0,0,0,1,4,0.0
766854,3,1,1,3,2,2,0.4180525498107537,1.0,0,1.0,1.0,10238,11000.0,0,0,0,1,0.0
827045,2,0,1,1,3,3,0.6037070998428994,0.0,0,0.0,0.0,10238,17000.0,0,0,0,0,1.0
749612,4,0,1,2,3,4,0.584608456109682,0.0,0,1.0,1.0,10238,13000.0,0,0,1,2,0.0
239854,1,0,1,1,2,1,,1.0,0,0.0,0.0,32765,14000.0,1,0,0,0,0.0
80167,3,1,1,3,3,4,0.7658383224497411,1.0,0,1.0,1.0,10238,14000.0,1,1,0,2,0.0
221234,2,0,1,2,1,2,0.3195459210267399,0.0,0,0.0,1.0,10238,11000.0,0,0,1,3,1.0
596082,1,1,1,1,3,1,0.2621006909187042,1.0,0,0.0,1.0,92101,14000.0,0,0,0,0,0.0
100720,2,0,1,2,3,3,0.4856002685685674,1.0,0,0.0,0.0,32765,12000.0,0,3,0,0,1.0
866552,3,1,1,3,3,4,0.6113387710090395,1.0,0,1.0,0.0,10238,11000.0,0,0,0,0,0.0
702004,3,1,1,1,3,4,0.547731741672538,1.0,0,0.0,1.0,32765,,1,0,0,0,1.0
503181,1,1,1,1,1,1,0.3482717006159108,0.0,0,1.0,1.0,10238,8000.0,0,0,0,0,0.0
436399,1,1,0,1,2,1,0.2359715462607108,1.0,0,0.0,0.0,10238,18000.0,0,0,0,0,0.0
910245,2,1,0,1,1,2,0.4060786898349925,0.0,0,0.0,1.0,10238,13000.0,0,0,0,0,1.0
399483,4,0,1,4,3,4,0.573339898568441,1.0,0,0.0,1.0,10238,10000.0,0,5,0,7,0.0
766429,3,1,1,3,2,3,0.6110940512740566,1.0,0,0.0,1.0,10238,10000.0,0,3,0,2,0.0
560473,2,0,1,2,3,3,0.6712216702067488,1.0,0,0.0,0.0,10238,17000.0,0,2,0,0,1.0
295456,1,1,1,1,2,2,0.3753627061617993,0.0,1,0.0,1.0,10238,14000.0,0,0,0,0,0.0
963365,4,0,1,4,2,3,0.5617405020058411,1.0,1,1.0,0.0,32765,14000.0,0,6,0,2,0.0
561813,1,1,0,1,2,2,0.548657389784573,1.0,0,0.0,0.0,32765,16000.0,0,0,0,0,1.0
447646,4,0,1,4,2,4,0.6050525422768438,1.0,1,1.0,1.0,10238,11000.0,0,8,0,3,0.0
249074,1,0,1,1,2,1,0.2928223358851285,0.0,0,0.0,1.0,32765,10000.0,0,0,0,0,1.0
513940,4,0,1,2,3,4,0.6066589529874641,1.0,0,1.0,1.0,92101,12000.0,1,1,0,0,1.0
761223,2,1,0,1,3,3,0.5358403859005467,1.0,0,1.0,0.0,10238,12000.0,0,0,0,0,0.0
261699,4,1,0,4,3,4,0.7383996023443815,1.0,1,0.0,1.0,10238,16000.0,0,1,0,1,0.0
535293,1,1,1,1,2,2,0.3833147491990453,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1.0
200116,2,0,1,2,2,2,,1.0,0,0.0,1.0,10238,13000.0,1,2,0,2,0.0
28541,2,0,1,2,1,2,0.4952767419940733,1.0,0,0.0,0.0,10238,12000.0,0,1,0,3,1.0
509716,1,0,1,1,3,1,0.4009780682608883,1.0,1,0.0,1.0,10238,15000.0,0,0,0,0,0.0
622657,3,1,1,3,2,4,,0.0,0,1.0,1.0,32765,8000.0,0,2,1,1,0.0
548627,4,0,1,4,3,4,0.5777705296614133,1.0,1,1.0,1.0,10238,12000.0,0,5,2,5,0.0
824203,3,0,1,2,2,3,0.5084156821111837,1.0,0,1.0,0.0,32765,,0,3,0,0,0.0
562564,2,1,1,2,3,4,0.8327923827915409,1.0,0,1.0,1.0,10238,14000.0,0,2,0,2,0.0
220010,3,0,1,2,2,3,0.4359576015508167,1.0,1,1.0,1.0,10238,9000.0,0,4,1,2,0.0
501359,1,0,1,1,2,3,0.4779712932320399,0.0,0,0.0,0.0,10238,14000.0,0,0,0,0,1.0
218598,3,0,1,3,3,3,0.4501764104829549,0.0,1,1.0,0.0,10238,12000.0,0,5,1,0,0.0
806500,1,1,1,1,2,1,0.4072467866003519,0.0,0,0.0,1.0,10238,,0,0,0,0,1.0
210978,3,1,1,1,2,2,0.5321225124933344,0.0,0,0.0,0.0,10238,16000.0,0,0,0,0,1.0
160719,2,1,1,2,3,3,0.5351371977032543,1.0,0,1.0,0.0,10238,12000.0,0,0,0,2,0.0
73781,3,1,1,1,3,4,0.6170336467528514,0.0,0,0.0,1.0,32765,10000.0,0,0,0,0,1.0
123572,3,1,1,1,1,2,0.5786031306097281,1.0,0,1.0,1.0,10238,12000.0,0,0,0,0,1.0
174681,2,0,1,2,3,3,0.5571804876973983,0.0,0,0.0,0.0,32765,15000.0,0,1,0,3,0.0
626675,4,0,1,4,2,4,0.7494278169433513,1.0,1,1.0,1.0,10238,9000.0,0,7,1,6,0.0
252367,2,0,1,1,1,2,0.3595385199642436,1.0,0,1.0,1.0,32765,9000.0,0,0,0,0,0.0
219553,2,0,1,2,3,4,0.7492616372893721,1.0,0,0.0,0.0,10238,13000.0,0,0,0,0,0.0
527488,1,1,1,1,2,1,0.1573968220490889,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,0.0
243634,1,0,1,1,3,3,0.4990858950667509,1.0,0,0.0,0.0,10238,,0,0,0,0,1.0
468259,1,0,1,1,2,3,,1.0,0,0.0,0.0,10238,13000.0,0,0,0,0,0.0
508925,1,1,1,1,2,1,0.4724195112793811,0.0,0,0.0,1.0,10238,11000.0,0,0,0,0,1.0
477198,1,0,1,1,1,1,0.265255675128123,0.0,0,0.0,0.0,92101,14000.0,0,0,0,0,1.0
971241,2,1,1,2,3,4,0.6175759911698873,1.0,1,0.0,1.0,10238,15000.0,0,0,1,0,0.0
38261,4,0,1,3,2,3,0.4308247424408329,1.0,1,1.0,1.0,32765,5000.0,0,9,2,0,0.0
196960,2,1,1,1,1,2,0.3805381145497736,0.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
576583,2,1,1,1,2,2,0.395930988823429,0.0,0,0.0,1.0,10238,11000.0,0,0,0,0,0.0
472205,3,1,1,3,3,4,,1.0,0,1.0,1.0,32765,11000.0,0,3,1,0,0.0
968469,4,0,1,3,2,4,0.5614435674391676,1.0,1,1.0,1.0,32765,8000.0,0,8,0,2,0.0
288419,4,1,1,4,3,4,0.5336770829727767,1.0,1,1.0,1.0,10238,7000.0,0,2,0,6,0.0
253649,3,0,1,2,3,4,0.4876152902483951,1.0,0,1.0,1.0,10238,9000.0,0,1,0,2,0.0
7893,3,1,1,2,1,2,0.1853336147606677,1.0,1,0.0,1.0,32765,14000.0,0,0,0,0,0.0
904196,3,0,0,2,3,4,0.6062649561711828,1.0,1,1.0,1.0,92101,,0,0,0,0,0.0
546446,4,1,1,1,3,4,,1.0,1,1.0,1.0,10238,14000.0,0,0,0,0,0.0
998986,1,0,1,1,3,2,0.4085902360965293,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1.0
757742,1,0,1,1,2,3,0.6249809168792333,1.0,1,0.0,0.0,10238,18000.0,0,0,0,0,0.0
832177,4,1,1,1,2,4,0.6095431989409578,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
156807,4,0,1,3,3,4,0.6465297264942811,1.0,0,1.0,1.0,10238,6000.0,0,3,1,5,0.0
734041,3,0,1,2,3,4,0.7281988113253196,0.0,0,1.0,1.0,10238,7000.0,0,1,0,2,0.0
524160,3,1,0,3,1,3,0.4266129328847592,0.0,0,1.0,1.0,32765,9000.0,0,9,0,1,0.0
386225,1,1,1,1,2,4,0.4693514628560762,1.0,0,1.0,1.0,32765,7000.0,0,0,0,0,0.0
883104,3,1,1,3,3,4,0.6874928008429386,1.0,1,1.0,1.0,10238,8000.0,1,2,0,5,0.0
323571,2,1,1,2,1,1,0.5225219977867602,0.0,0,0.0,0.0,10238,,0,1,0,0,1.0
727175,4,1,0,2,2,4,0.6353269734201827,1.0,0,1.0,1.0,10238,11000.0,0,0,0,0,0.0
891890,1,1,1,1,1,1,0.3507586259917119,1.0,0,1.0,1.0,10238,7000.0,0,0,0,0,0.0
195034,2,1,1,2,1,2,0.4486882510438408,0.0,0,0.0,1.0,92101,13000.0,0,0,0,1,1.0
499069,1,1,1,1,2,3,0.2776304436538508,1.0,1,1.0,1.0,10238,12000.0,1,0,0,0,0.0
135363,2,1,1,2,2,1,0.3836140804227317,0.0,1,0.0,0.0,10238,15000.0,0,1,0,0,0.0
745958,3,1,1,3,2,3,0.5461994612154668,0.0,0,0.0,0.0,10238,9000.0,0,4,0,4,0.0
368197,1,0,1,1,2,2,0.3613318581329491,1.0,0,0.0,1.0,32765,11000.0,0,0,0,0,1.0
434797,1,0,0,1,1,1,0.2275536836669774,0.0,0,0.0,1.0,32765,10000.0,1,0,0,0,1.0
354302,2,1,1,2,1,2,0.6867949983714885,1.0,0,0.0,1.0,10238,13000.0,0,0,0,0,0.0
959292,4,1,1,2,3,4,0.666940244836433,1.0,0,1.0,1.0,10238,9000.0,0,2,0,2,0.0
335156,2,1,1,2,2,2,0.3500685211361733,1.0,0,0.0,0.0,10238,17000.0,0,1,0,0,0.0
556971,2,0,1,2,3,4,0.5620592676160164,1.0,1,1.0,1.0,32765,8000.0,0,1,1,0,0.0
451148,4,1,0,3,2,4,0.6624382802068757,0.0,0,0.0,1.0,32765,12000.0,0,3,1,0,0.0
541074,2,0,1,2,2,2,0.5059182300320118,0.0,0,1.0,1.0,10238,10000.0,0,2,1,0,0.0
593578,1,1,0,1,1,1,0.2457399176525432,0.0,0,0.0,0.0,32765,13000.0,0,0,0,0,1.0
927572,3,0,1,3,2,4,0.6514777105115379,1.0,0,0.0,1.0,32765,12000.0,0,9,2,0,0.0
370627,1,1,1,1,3,2,0.3771441874277573,1.0,1,0.0,0.0,32765,,0,0,0,0,0.0
600608,1,0,1,1,2,3,0.3840554262356353,0.0,0,0.0,0.0,21217,17000.0,0,0,0,0,1.0
773054,4,1,1,4,3,4,0.5152774932024549,1.0,1,1.0,1.0,10238,11000.0,0,2,1,2,0.0
326697,1,0,1,1,2,1,,0.0,0,0.0,1.0,10238,15000.0,0,0,0,0,1.0
148284,3,0,1,2,3,4,0.6056771604160297,1.0,1,1.0,1.0,10238,13000.0,0,1,0,2,1.0
483232,3,0,1,3,3,4,0.6081745188043152,1.0,0,0.0,1.0,32765,10000.0,0,7,0,1,0.0
752775,3,0,1,1,3,4,0.6377499969959002,1.0,0,0.0,1.0,32765,,0,0,0,0,1.0
317412,2,0,1,2,3,4,,1.0,0,1.0,0.0,32765,11000.0,0,5,0,0,0.0
694920,3,1,1,3,3,4,0.481233804932597,1.0,0,1.0,1.0,32765,7000.0,0,5,0,1,0.0
845494,2,1,1,2,3,3,0.5671296948261138,1.0,1,1.0,1.0,10238,11000.0,0,1,1,0,0.0
922147,2,1,0,2,3,3,0.6575450568373521,1.0,0,1.0,1.0,10238,13000.0,0,0,0,1,0.0
394677,2,1,1,2,3,3,0.4633341165020996,0.0,1,0.0,0.0,32765,11000.0,0,2,0,1,0.0
831133,4,0,1,4,3,4,0.4099015796951398,1.0,0,1.0,1.0,92101,10000.0,0,6,0,0,0.0
458721,2,1,1,1,3,3,0.6237900769375626,0.0,0,0.0,1.0,92101,8000.0,0,0,0,0,1.0
981386,2,1,1,2,2,3,0.6811481136521422,1.0,0,0.0,1.0,10238,14000.0,0,0,0,0,0.0
42168,1,1,1,1,2,2,0.5013713614016168,1.0,0,1.0,1.0,10238,11000.0,0,0,0,0,0.0
902925,1,0,1,1,1,1,0.196580683690525,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1.0
75332,4,0,1,4,2,4,0.5755602108751551,1.0,1,1.0,1.0,10238,9000.0,0,5,1,1,0.0
789201,1,1,1,1,2,2,0.4715380236955649,0.0,0,0.0,0.0,10238,14000.0,0,0,0,0,1.0
332784,2,1,0,2,2,3,0.5861360604483771,1.0,0,1.0,0.0,10238,14000.0,0,1,0,1,0.0
861839,2,0,1,2,3,4,0.6754406974300349,1.0,1,0.0,1.0,32765,,0,3,0,1,1.0
249673,3,0,1,1,2,4,0.6207307927876982,1.0,0,1.0,1.0,10238,8000.0,0,0,0,0,1.0
56947,3,0,1,3,3,4,0.5650533271502788,1.0,0,1.0,1.0,10238,11000.0,1,2,2,6,0.0
668061,4,1,1,1,3,4,0.7403233056364579,1.0,1,1.0,1.0,32765,10000.0,0,0,0,0,0.0
277229,3,0,1,2,3,3,0.5804717515794329,1.0,0,0.0,1.0,10238,11000.0,0,1,2,2,0.0
210131,3,0,1,2,2,3,,1.0,0,1.0,1.0,32765,10000.0,1,3,1,1,0.0
325888,3,0,1,3,2,2,0.4704665936904266,1.0,0,1.0,1.0,10238,9000.0,0,6,2,4,0.0
87330,4,1,1,4,3,4,0.6843084001191895,1.0,0,1.0,1.0,10238,14000.0,0,0,2,0,0.0
850125,3,0,1,2,3,4,0.5515933043764039,1.0,1,1.0,0.0,10238,13000.0,0,1,0,1,0.0
318800,1,0,1,1,1,2,0.4540926707599216,0.0,0,0.0,0.0,10238,9000.0,0,0,0,0,1.0
914600,3,1,1,3,3,4,0.6641891015620235,1.0,0,1.0,1.0,10238,13000.0,0,2,0,3,0.0
383237,1,0,1,1,1,1,0.3108475813289624,1.0,0,0.0,1.0,10238,,0,0,0,0,1.0
397421,1,1,1,1,2,1,,0.0,0,1.0,1.0,10238,11000.0,0,0,0,0,0.0
146453,4,0,1,2,3,4,0.5978510844277737,1.0,0,1.0,0.0,10238,12000.0,0,0,0,1,0.0
954268,3,0,0,3,3,4,0.5045698916727219,1.0,1,1.0,1.0,32765,7000.0,0,4,1,0,0.0
867300,4,0,1,1,3,4,0.5183450827189473,1.0,1,0.0,0.0,92101,,0,0,0,0,0.0
250336,3,1,1,3,3,4,0.5832958365331581,1.0,0,0.0,0.0,10238,14000.0,0,0,0,0,0.0
8316,3,0,0,2,2,4,0.7200874460428613,1.0,0,1.0,1.0,92101,12000.0,0,1,0,2,0.0
887384,2,1,1,2,2,1,0.6002465292424253,0.0,0,1.0,0.0,10238,7000.0,0,3,0,3,0.0
579169,2,0,1,2,1,3,0.4977088999668306,1.0,0,1.0,1.0,32765,11000.0,1,2,1,0,1.0
735228,1,1,0,1,1,1,,0.0,0,0.0,1.0,10238,14000.0,0,0,0,0,1.0
646884,4,0,1,4,3,4,,1.0,1,0.0,1.0,32765,7000.0,0,13,1,2,0.0
227345,1,0,1,1,2,2,,0.0,0,0.0,0.0,32765,14000.0,0,0,0,0,1.0
578045,4,0,1,3,3,4,0.3144599834469865,1.0,1,1.0,1.0,92101,10000.0,0,4,1,7,0.0
695132,1,1,1,1,3,2,0.3161664618349704,1.0,0,1.0,0.0,10238,13000.0,0,0,0,0,1.0
442801,1,1,1,1,2,1,0.3082204398310873,0.0,0,0.0,0.0,32765,13000.0,0,0,0,0,1.0
83419,2,1,1,1,2,3,0.5822555143238901,1.0,1,1.0,0.0,10238,13000.0,0,0,0,0,0.0
266664,3,0,1,1,1,2,0.3230986555294417,0.0,0,1.0,1.0,10238,6000.0,0,0,0,0,1.0
48467,3,0,1,3,1,3,0.5272677134348829,1.0,0,0.0,0.0,10238,12000.0,0,5,0,5,0.0
956725,1,0,1,1,3,4,0.7387365848026437,1.0,0,1.0,0.0,10238,11000.0,0,0,0,0,1.0
59488,3,0,0,3,3,4,0.5628766176819733,1.0,0,1.0,1.0,10238,10000.0,1,1,0,3,0.0
513565,1,1,1,1,2,2,0.6578040520558444,1.0,0,0.0,0.0,32765,14000.0,0,0,0,0,1.0
855822,1,0,1,1,1,1,0.5135702694991496,0.0,0,0.0,0.0,10238,9000.0,0,0,0,0,1.0
493576,2,1,0,1,2,3,0.4809742536849557,1.0,0,0.0,0.0,10238,14000.0,0,0,0,0,1.0
854084,2,0,1,1,2,3,0.4974447856527828,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,0.0
477066,1,0,1,1,3,3,0.5421766916223107,1.0,0,0.0,1.0,32765,7000.0,0,0,0,0,0.0
468466,1,0,1,1,2,1,0.3547285539804473,0.0,0,0.0,1.0,32765,9000.0,0,0,0,0,1.0
880743,2,1,1,2,3,2,0.2881664672395424,1.0,0,1.0,1.0,32765,9000.0,0,3,1,2,0.0
407928,4,0,1,2,2,4,0.4454055686003449,1.0,0,1.0,1.0,10238,14000.0,0,1,0,2,0.0
394404,3,0,1,3,3,4,0.5503647277916662,1.0,1,1.0,1.0,10238,8000.0,0,5,0,3,0.0
910818,2,0,1,2,1,2,0.4250601733588461,0.0,0,1.0,1.0,10238,11000.0,0,0,0,1,0.0
368162,3,1,1,3,3,4,0.6216551427948755,1.0,1,0.0,1.0,32765,11000.0,0,0,2,0,0.0
92996,1,1,1,1,3,3,0.522834109859868,1.0,0,0.0,1.0,10238,11000.0,0,0,0,0,1.0
593823,4,0,1,4,3,4,0.6931800347068969,1.0,1,0.0,0.0,10238,14000.0,0,4,0,1,0.0
573601,3,1,1,3,2,3,0.622640063013135,1.0,1,1.0,0.0,32765,10000.0,0,5,0,1,0.0
391636,4,0,1,4,2,4,0.5739688765741837,1.0,1,1.0,1.0,10238,13000.0,0,3,0,8,0.0
628053,3,1,1,3,2,4,0.5466866988069963,1.0,0,1.0,1.0,92101,8000.0,0,2,1,4,0.0
916342,3,0,1,2,3,3,0.570127445996026,0.0,0,1.0,1.0,10238,,0,1,0,3,0.0
875379,3,0,0,3,3,4,0.6069875300207482,1.0,0,0.0,1.0,10238,11000.0,0,3,1,3,0.0
934637,3,0,1,3,3,4,0.7228069444299715,1.0,1,1.0,1.0,10238,12000.0,0,5,0,2,0.0
893612,4,1,1,2,2,4,0.6854959050234728,1.0,1,1.0,1.0,10238,13000.0,0,0,1,0,0.0
791622,2,1,1,2,3,2,0.3990621047256103,1.0,0,1.0,0.0,32765,11000.0,0,0,1,0,0.0
694795,4,1,1,2,3,4,0.5910989151873356,0.0,1,1.0,1.0,10238,10000.0,0,1,0,1,0.0
808517,2,0,1,2,2,3,,1.0,0,0.0,1.0,32765,10000.0,0,1,0,0,0.0
126044,3,0,1,3,1,2,0.4919497683527119,1.0,0,1.0,1.0,10238,7000.0,0,3,1,3,0.0
756176,3,0,1,3,2,4,0.5430384303733916,1.0,1,1.0,1.0,10238,,1,6,1,4,0.0
821932,4,1,0,4,3,4,,1.0,0,1.0,1.0,32765,5000.0,0,4,3,1,0.0
262122,4,1,1,3,1,4,0.3883294126398464,1.0,0,0.0,1.0,10238,10000.0,0,1,0,1,0.0
775902,2,0,1,2,3,2,0.4980538083280816,1.0,1,1.0,1.0,10238,12000.0,0,1,0,0,0.0
129481,4,0,0,4,3,4,0.606835028756197,1.0,0,1.0,1.0,10238,11000.0,0,5,0,4,0.0
797033,3,0,0,3,2,3,0.6067334199289113,1.0,0,1.0,1.0,10238,,0,3,1,2,0.0
353598,2,1,1,2,2,3,,1.0,0,0.0,1.0,10238,11000.0,0,1,0,2,0.0
308876,3,1,1,2,3,4,,1.0,0,0.0,0.0,10238,13000.0,0,0,1,0,0.0
834997,2,0,1,2,3,4,0.5043915324742732,0.0,0,1.0,0.0,32765,10000.0,0,2,0,2,1.0
514623,2,0,1,1,1,2,,0.0,0,1.0,0.0,10238,10000.0,0,0,0,0,1.0
107940,4,1,1,4,3,4,0.5452234138072727,1.0,0,1.0,1.0,10238,13000.0,0,3,0,5,0.0
858675,1,1,1,1,1,1,0.3719807005181177,0.0,0,0.0,1.0,10238,10000.0,0,0,0,0,1.0
505481,3,1,1,2,1,1,,1.0,0,1.0,1.0,92101,8000.0,0,1,0,0,0.0
594904,2,1,1,1,2,2,0.4726751736932563,0.0,0,0.0,1.0,10238,,0,0,0,0,1.0
747580,1,1,1,1,2,1,0.3260288993113341,0.0,0,1.0,0.0,10238,19000.0,0,0,0,0,1.0
332700,3,1,1,3,3,4,0.5298649623852705,1.0,0,1.0,1.0,10238,11000.0,0,1,0,1,0.0
976369,3,1,1,3,1,3,0.3940178472726093,1.0,0,1.0,1.0,10238,11000.0,0,3,0,0,0.0
679730,1,1,1,1,2,1,0.4404396695602368,0.0,0,0.0,1.0,10238,13000.0,0,0,0,0,1.0
432058,3,0,1,2,3,3,0.6080560740690575,1.0,1,0.0,1.0,32765,9000.0,0,0,0,3,0.0
740498,1,0,1,1,2,1,0.2157278264088223,0.0,0,0.0,0.0,32765,10000.0,0,0,0,0,1.0
801283,1,1,1,1,3,2,0.3275908244575751,0.0,0,0.0,0.0,10238,14000.0,0,0,0,0,1.0
539616,2,1,1,1,1,1,0.3176973711610151,1.0,0,0.0,0.0,32765,,0,0,0,0,0.0
620447,2,1,1,2,3,4,0.7764554390782819,1.0,0,1.0,1.0,10238,12000.0,0,1,1,1,0.0
772315,3,1,1,3,3,4,0.5454437446082123,1.0,0,0.0,0.0,10238,11000.0,0,1,0,2,0.0
805314,1,0,1,1,1,1,0.3269877087775192,0.0,0,0.0,1.0,10238,10000.0,0,0,0,0,1.0
622295,2,1,1,1,2,3,0.4928181363365424,1.0,0,1.0,1.0,10238,11000.0,0,0,0,0,1.0
769923,4,1,1,4,2,4,0.6299848044740747,0.0,1,0.0,1.0,10238,15000.0,0,2,0,4,0.0
761062,3,1,1,2,2,3,0.5447521777586471,0.0,0,1.0,1.0,10238,9000.0,0,2,0,0,0.0
602588,2,1,1,2,1,1,0.3942650149428709,0.0,0,0.0,1.0,10238,11000.0,0,0,0,1,0.0
83737,3,1,0,3,1,2,0.4183048565105679,0.0,0,0.0,1.0,10238,13000.0,0,1,0,0,0.0
543924,2,0,1,2,3,4,0.7646900997648359,0.0,0,1.0,1.0,10238,11000.0,1,1,0,2,1.0
596744,3,1,1,1,3,4,0.6966010337271471,1.0,0,1.0,1.0,32765,10000.0,0,0,0,0,0.0
240384,3,0,1,3,2,4,0.6321993849634755,1.0,0,1.0,0.0,10238,10000.0,0,2,0,2,0.0
846855,3,1,0,2,3,4,0.6031632370958914,1.0,0,0.0,1.0,32765,11000.0,0,2,0,0,0.0
69212,3,0,1,2,3,4,0.5245211285285368,1.0,0,1.0,1.0,32765,,0,3,0,0,1.0
5949,1,1,1,1,2,3,0.5087644219573085,0.0,0,0.0,1.0,10238,11000.0,0,0,0,0,1.0
764054,3,0,1,3,1,4,,1.0,0,1.0,0.0,10238,12000.0,0,2,2,2,0.0
501875,2,1,0,2,2,3,0.5478432125011079,1.0,0,0.0,0.0,10238,15000.0,0,0,0,1,1.0
196456,3,0,1,3,1,1,0.4070005307400174,0.0,0,0.0,1.0,32765,9000.0,0,8,3,4,1.0
493706,3,0,1,3,3,4,0.7641171567990139,0.0,0,1.0,1.0,10238,,0,1,0,5,0.0
241076,2,1,0,1,2,2,0.3373787641557072,1.0,0,0.0,0.0,10238,13000.0,0,0,0,0,1.0
734835,2,0,1,1,1,2,0.4616897166171542,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
70698,3,0,0,3,3,4,0.5586102096002697,1.0,1,1.0,1.0,10238,11000.0,0,3,1,3,0.0
148192,2,0,1,1,3,4,0.6379102144121085,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,0.0
